sleep_hours,work_hours,screen_time,breaks,task_switches,stress_level,hydration,noise_level,productivity_score,fatigue_score,productivity_level
3.169118297647068,7.13540964178534,5.453695506960196,0,12,1.1142888109841895,1.3793196569743147,6.635713106677788,27.66617383895584,50.52322983424051,Low
8.40147986685891,10.54542946794253,8.688569150469192,3,9,8.857952268540389,4.363254691218442,6.24159584435135,51.30301143731049,73.08490329424842,Medium
4.949681952376869,5.661038741593966,8.769009925302068,5,7,9.467552337851869,3.7040739918270917,8.802507305869131,17.143756952135455,69.24091367283445,Low
6.662851897160975,6.558059783060207,6.504067959869754,6,6,1.6568601984571574,2.532476995385911,9.063009146042495,54.18293341703746,25.01934362128534,Medium
5.244830460910961,13.559927248447112,3.3174805455265246,4,9,7.478537792922918,1.6015932369154982,7.844523323638142,37.905616469365626,89.12354073811754,Low
4.297029343629971,5.92401729002154,7.077006313278087,4,9,5.940029731650621,1.7767492474749371,6.359156461135685,21.86924515887459,57.5415758306833,Low
7.812194092307182,5.292490650580483,9.108564883222051,5,11,9.588490485248844,1.480358338990976,2.7933651980709757,28.7035627519743,56.18747469930162,Low
8.138732740453971,9.468953490002436,8.739562203924757,3,13,8.183347128378413,1.6403353090941328,3.4897455765040335,41.40472567512193,66.94106235575899,Medium
6.135234398909921,3.845760292452252,7.468851705619334,2,5,7.249726402842257,2.6900565558806213,6.424903799226721,26.011330866333953,52.107447366267955,Low
3.113436561782635,7.529452180055122,8.844845910571642,1,4,9.329587485951953,1.9826586611252388,2.254093878645703,16.766681614182513,90.6847644092761,Low
6.180633327621276,12.291649850152977,6.106768544958044,5,11,2.443147580294511,4.538313907444897,2.655677560695066,73.39673924496748,53.889246377601516,High
7.58770600810382,4.910128155693199,7.25620593966741,3,7,4.383639892459121,4.843714920136799,9.202890426478211,47.72831869576935,33.884235665424406,Medium
4.781632646838807,4.036071028522573,4.63844886734964,8,12,8.586476732827707,3.7654601739645703,9.60680807802289,12.195841915177782,54.138377480679935,Low
7.275039879668734,5.001637596084604,6.584530912311425,2,7,1.9142691142874142,4.235044437787531,1.0471123443446493,64.81270702785767,25.28642037517373,Medium
6.977035226240507,9.796719136693971,8.659068487941049,5,12,9.419026141708526,2.020478142316486,8.76233735067776,28.03392259889294,75.5184289221929,Low
7.8689372494016325,10.249553439971624,4.821153177026218,4,8,7.706399154011289,3.6600958966324932,9.442122167486035,46.92637903521158,66.7917575092852,Medium
7.17937055262123,6.974822406042982,4.277113141071427,4,8,4.953996400621431,1.2319946117445113,5.731655244080764,43.12452214930984,44.1946643232576,Medium
5.540396588677667,9.366424808002138,6.194977878047394,7,13,4.0484922955458,4.840864341235983,5.0401045792860675,54.18031960778187,50.06980585251662,Medium
8.794857252496737,10.78051065502398,5.546675592552001,4,10,2.3284576284596117,3.6808278612277667,9.269195466893978,70.53700940262404,38.3807447223235,High
6.762205640459545,11.57469282885965,7.298295442140841,7,7,1.8430617240872904,2.2674046858919326,1.0677984106308873,78.28707921281645,42.128758903529615,High
6.959043190735102,7.507329437640304,5.093480948105915,3,14,4.81235121064966,4.092166235135626,8.56437252622046,41.13851395940004,48.24549213749636,Medium
5.600098061390206,3.3970565646600264,9.436879231205427,6,13,8.587886432206615,1.0631977968159565,3.669184594387442,12.491728940963414,51.959631723616575,Low
6.335076623212735,6.358242155180626,3.4206478040778885,8,7,5.786654838848064,2.5049449415616447,6.770459854388828,41.67671373722541,42.27593432324528,Medium
5.672795928959649,7.146391610129485,8.507469572439469,6,8,5.060339015636954,4.582631051857681,3.908782255220266,50.595737818997,48.136315426299355,Medium
6.740580910114866,7.482122406843219,4.470301543383794,4,5,3.8713826668562388,2.0527982523129285,5.706502669352405,51.6724821401919,42.63327017091902,Medium
9.567562720213516,7.624281197982561,2.4080345308319533,5,11,2.412549201871905,3.671657248316253,8.274854460151566,67.61665330727136,22.019861588573203,Medium
4.942148285602966,10.237789195861339,6.475750312697735,3,11,9.910893653539157,2.4404147295987704,2.631420619069347,26.66733579659794,91.97253669463899,Low
4.579657903184888,10.548856853375163,5.490784027972233,1,13,1.2315933371708052,2.569457342746776,6.975267571228788,46.30502549845843,55.76472096514601,Medium
9.206755491240413,7.656652692150433,3.7807812641939385,1,12,3.8063431156226235,3.9837482006179363,9.08503151983472,55.47437859555442,37.88798973230414,Medium
6.686014484272201,10.196969752103637,2.637246216569472,3,15,7.924415005257373,4.640823992787652,9.109465376940856,35.307820102186504,74.58717978701507,Low
5.996390892010125,8.715322733262179,5.983278425457087,6,17,5.685023406192883,1.6668740918616383,9.047088433079626,28.007715458526732,55.58629346711895,Low
8.559857031094115,8.129011945725143,7.951673783247635,2,9,3.824694107328686,2.1075684350221873,5.666170915859255,56.88677136759065,40.653848283589085,Medium
6.091576690394704,9.813088314219927,7.169906986172888,1,6,9.934653751244321,2.951140730490534,7.909311279096968,27.911747925026308,89.27116174836517,Low
9.739014570320403,8.144504096475831,6.113413297678531,2,17,6.572526796104144,3.4552642636304447,5.021719707640721,50.066534109020154,49.13160477835426,Medium
8.016888807008904,12.115622354195525,6.95769514643547,5,8,3.656402048405019,2.8711484511496033,5.141470484593382,72.13413856335669,51.31067244509665,High
6.268132887781446,5.123177666410882,5.945571735244286,3,14,8.631578288814683,4.222114779728572,3.5546884445491544,25.93268657504259,61.178654454932534,Low
10.0,6.969658201815965,3.1405515139392577,3,11,2.351477365907081,4.0723795384589945,3.5670472193427862,74.77429402384071,21.134533671680707,High
6.091427615494992,7.7469622060921,3.1582120295531135,5,7,5.17216667337233,2.6209716881423777,1.3404188976855742,51.7923014823839,50.93797683878998,Medium
8.11314305801396,8.878905380915981,5.593662942030642,2,14,8.556299166235718,1.1624474906421534,5.783244615161505,31.406767587692975,68.5496084463721,Low
7.448938870609738,10.535920974206178,5.678693427267851,3,14,9.852922471264364,1.7779855152695174,3.7788482296829295,33.59041158254798,82.0220683567538,Low
8.952611934098197,7.951202865527686,7.70196535701353,1,11,4.447518332384136,2.947810596836981,2.68917789663767,60.28566490498917,43.209443636766906,Medium
9.342266795090278,5.1555407009875855,7.514608447549494,8,10,2.2429869292270386,4.710055026648267,2.0954153689859347,77.50952093304352,7.549221062955354,High
7.04800622359865,9.68502779291001,7.210266031517898,6,6,6.102365680548355,3.270277947407179,4.122989469617084,58.07421912572526,56.687705459168804,Medium
5.869873194480725,9.509917532283929,5.439434573845639,4,10,9.495937343304334,3.1215796257734802,9.091095058058976,25.26230631558616,81.4341849462525,Low
7.689958214408675,4.116282681241188,3.238695659779721,3,11,6.990505625966602,3.8958801732120323,5.647614179083137,35.35343306406538,43.31552869008773,Low
5.983426945371841,7.992391732658401,6.824142274132048,2,13,6.419435853998033,1.6091797926257079,6.012423761023918,27.942635052163894,63.94563783589007,Low
10.0,4.819716338639404,7.050338626524336,1,16,3.7836277915780965,1.5876738725549489,1.4889509211079606,52.571039894854266,23.9300179134083,Medium
7.204802996624106,6.670697804995875,1.2229370750446282,5,15,6.457058378506152,2.3815806978773337,5.678617073769109,34.57455787836239,48.5016057985689,Low
6.452017673031837,6.194382146074401,4.331323626834674,6,10,8.962101977222726,4.979410526185736,7.0085056686097875,32.608439030744826,60.432928330928405,Low
7.277020458797363,9.618529396483972,4.617891245212208,5,9,4.379733899136711,4.5037673299976,2.356436978735403,67.63885131035704,48.846856553987365,Medium
4.979310565705456,8.233660348344367,6.236700402246872,0,7,3.1784828854991107,3.720455601739225,9.851984163835407,39.69656663166226,56.92177057547111,Low
5.542578942234023,5.428817998487945,4.393279134468612,7,8,5.328618147881516,2.5646196914518846,9.23603039009169,31.249559241198842,41.850648546049065,Low
8.800620861916638,9.760131925914685,5.92373086235072,1,10,4.385690148918906,3.218695820706967,9.937920356412766,55.09194994548166,50.21594566685923,Medium
6.014658581542906,5.132388352143171,5.578930119294016,3,13,5.229333941496991,2.214216471636219,4.242852824396508,30.6418265904081,45.606086947435244,Low
5.42963352597709,8.660227580941887,5.6817010569245445,3,14,1.8615667605214243,3.697228048744211,8.400692405093126,45.864087761690584,44.575663521674905,Medium
7.804979128790929,6.371978661416889,4.567211412598508,1,8,4.0258899947464695,2.675382646229923,3.958621449143987,52.17883471767938,40.25608301152767,Medium
8.778556231994495,7.26864583493896,4.722029891866645,3,14,8.438930262047794,1.4808635769688676,7.7421661629567975,30.107824890681954,57.350379347585424,Low
8.0784299659976,9.008541496076768,3.8394658804386146,3,9,4.60288998292897,1.8603518163922383,9.530468043805085,48.22996066272576,47.93627500992462,Medium
8.494071528708725,9.042898798119058,6.760134881147664,4,7,9.71105590958793,3.434771165347125,2.395185546638774,51.00144063787027,69.50372106826428,Medium
5.864807367145809,10.67393814711192,7.142205257182736,5,8,7.379603300793169,3.7782588107640382,2.262878850442168,51.32878579867661,73.51485876777906,Medium
4.867283999887235,7.835492600657093,4.458764099749322,2,10,4.294329278895704,1.3840866585366447,1.939640443808063,38.059654360954276,57.732620774879926,Low
9.25200047793323,8.612901725926681,9.041280192034089,4,5,3.264973196630349,4.2333639082885846,8.185156878530297,72.45084410872144,33.036090599148174,High
6.515980241736797,7.12452535519135,5.370797105115902,3,8,7.168311883830196,4.297389543659693,6.999702445902675,38.628871393746174,60.29970381149853,Low
6.623750475317429,8.363979765245595,9.060371247593121,6,12,3.72201840980539,3.8923276571081007,5.700836427703054,54.40170219465885,41.96717241815159,Medium
8.992291212773587,8.878972096017023,4.7157456523367935,4,11,9.34203537871998,3.734354137784363,7.965213885673493,42.73980595069058,64.95048468037763,Medium
7.83434501410099,7.803380305091248,1.946844446801129,1,13,2.0470229323924225,1.9274743440957414,8.649308600063797,48.47046170141249,35.68761925358363,Medium
7.683831658122411,4.3924990318150074,6.804395649824703,5,6,1.2586630111445136,4.678487849654305,9.545755866216313,60.10935965365224,12.552025265047664,Medium
10.0,8.66294179266179,6.497090210237975,5,9,2.989240979068161,2.0742942206760726,2.8112594465413756,75.93989686669998,26.815487806314753,High
6.034722654429785,8.729122954710913,6.068787590615166,5,17,6.459572199710911,1.7300185572698328,4.975089637224802,30.882389274837458,61.11332683791494,Low
8.391760192121856,6.639653047304098,4.7155350431120215,7,8,8.514658018649197,3.554136146815796,9.307120075893945,40.43137023973921,49.70739379623967,Medium
7.085519687345627,5.431225927854971,5.930855549028362,5,14,2.5311526294942612,2.456417179781912,5.15191337647815,46.90055532665111,25.187814031673728,Medium
7.402888418294886,10.951758301007931,4.977481084260946,5,12,6.262505731057758,4.732112338647783,5.3888952161418,57.93868747391213,62.45178259638816,Medium
9.292702639618797,8.982891021788804,5.395300867336498,3,11,2.2973778998644017,2.840998433833402,9.48200707627311,63.65379708533672,31.315121446144683,Medium
7.761753634434435,7.541837938156581,7.68326451153015,4,12,6.068607834975003,1.6548741722046154,7.612086659460196,37.88787914101771,49.250279107899814,Low
7.807444118574449,5.725934233705026,6.368434459060187,6,16,1.163640503010559,4.830114589579404,5.968433432680332,61.23881372481982,14.622250943677384,Medium
8.608761005964704,6.356370343157308,7.219902774663955,5,14,6.020263795771197,3.0617356547706605,4.2155757878716,47.858865406806295,39.17339646421818,Medium
6.452570905685672,10.605180793572464,5.5362629867484205,4,7,5.695982541686452,3.0742356992717177,9.23814521980312,47.32710183517617,64.31679055898486,Medium
5.7411854989914906,8.275323881736092,5.3159653083904495,3,12,1.3856314533504404,2.5432107553774466,1.0804465296532755,57.90335295331681,39.486027719393775,Medium
5.43278620896845,6.898825865998587,3.693034938222713,2,7,7.204752020446189,4.343975100112821,3.8890557827475796,37.298136157902526,66.13882989894276,Low
4.050465115935998,9.019378462449312,5.259926774863606,4,13,6.150290965678475,2.1505744827440365,9.514658421566752,19.98652718563792,71.02366398927444,Low
10.0,6.371203625107352,1.0,1,9,6.607875511466833,1.0548388315611437,5.48383417187323,45.82863462599355,43.49843207529609,Medium
5.345187451417475,11.001686060560758,4.8195560673887305,6,6,5.767965518649824,2.9891117076403426,6.614691697743387,49.25080790133,67.20368432211866,Medium
6.6681195646213425,10.70560106979345,5.836251645618322,7,9,7.497942599317644,4.703547646569088,5.793540374865352,53.537837653196604,67.08271586358605,Medium
6.584780050166619,7.066851857594447,7.127347308540312,3,9,5.725034778826024,2.0930667461774997,4.576246342590755,39.93044589096916,52.70990141439474,Low
7.461110046713651,6.7426595059382795,5.462644244950086,1,14,9.30042792034052,2.0652217467738043,6.987541955083598,19.854238268368462,68.97883893082385,Low
8.223605818808945,2.7637336026154404,6.695347084489999,3,5,9.49158399667585,3.952399517776209,7.8982725416970325,28.532984811867816,48.319311017710646,Low
8.290710232539618,5.036838456897264,1.640422677219509,6,13,7.540079424433796,4.102133336256729,4.2798374365047405,42.56095749101192,41.300386968066086,Medium
6.125383842146592,5.321060450084488,5.886326295586101,5,11,9.205857978981458,2.74222615074059,6.314693038348247,19.995947504226656,61.65756313416787,Low
6.749317429320382,8.270380681974771,2.640994414173193,7,8,9.308393397650018,4.334573084492144,1.7448233043789838,47.35192665201348,66.65574558209185,Medium
7.42386992573245,7.347532591117281,3.5833929686813346,3,12,3.357986173603714,1.6877323360147334,5.928381232829784,47.0209972601439,38.52505400971186,Medium
6.62696331072468,5.309329025169517,5.6256689042722785,2,9,9.945367102625358,2.4681014934437875,7.729746683830118,15.851897181235136,68.60992985048037,Low
9.411018364029989,7.437671915070886,8.55252797574711,1,10,3.406931460141144,2.6171116612670886,6.2671945592586,59.56117546888835,34.24515023200756,Medium
7.7364624274573774,9.010674295294697,6.742413526940117,4,8,1.166852872997434,2.2511835728251737,8.906028670146938,62.97885709519024,30.711672352683365,Medium
8.102316679074725,9.055678699831175,6.036461994274235,7,8,9.660024670377739,1.870950196076576,3.5757386848535377,44.65402592335135,65.46202372355545,Medium
7.994321903001119,4.200659438282237,5.960939221065796,4,9,3.0134623792619686,2.35259811576917,5.42580462917695,50.02516650505097,20.963791317944448,Medium
8.760210786227987,7.743473039032338,4.572742213591066,4,9,6.257087769362199,1.0720127341430308,1.787319575269784,53.039953216802346,46.63022121935405,Medium
7.27153233805556,5.23331844605678,4.912033173254633,3,12,9.736013417274886,3.813400139040274,7.300188213058566,22.43978101610105,62.6952399072071,Low
5.05475207806623,9.803457394280548,6.854752090941594,4,8,1.445053557875698,3.735836938121248,4.986023604445007,60.866977408238576,46.50867710217659,Medium
7.599531927628963,9.568292832706996,3.2292789631110113,6,10,3.4238075828961234,2.800872448841333,5.773289270352713,62.11852882250851,40.74638732071248,Medium
6.022964659312256,6.203945547351083,7.1861081005660425,4,8,6.479415753432817,2.291662335462734,2.1555519682609865,38.520180156615886,53.808035805290764,Low
6.207074977375365,6.467909595199201,5.222985865762294,5,9,7.8630225092482915,2.736374143609796,9.976166432915486,24.560128575343597,58.93821418647237,Low
7.87954602813264,7.077465899003386,7.651114149739131,1,11,8.266298021667481,4.746083263955681,7.947280239445013,36.36191893483095,63.33993634023861,Low
8.857424607150453,3.4944132105373216,7.922186914464167,5,7,8.954608395033558,3.414259395596937,4.605667959708635,38.95752506300896,41.9718350611456,Low
7.031907365104092,8.671936346881154,2.65383197498852,4,7,2.5159242293358215,3.9254292632723162,6.129637456469162,64.098970709029,39.11000730941857,Medium
7.463249518898445,7.454310907319739,4.836838473545564,3,14,4.330335977624978,1.9180669812451878,6.568454246996795,41.697693143769335,43.52025640851579,Medium
9.553322416952856,9.940350165135719,4.288944624118752,2,4,7.428288250017856,1.3790318893009124,9.64689427748899,50.47487185558553,60.737263118443494,Medium
7.361129769232853,5.803181564074895,2.374544069853714,4,8,7.437790342117385,1.3327397388364672,7.91549749104579,29.13568509794151,51.2902930148221,Low
10.0,6.761754103500136,3.934933447581179,4,8,3.7724921100708486,2.8880754143143377,4.147001371901997,68.7277204509551,25.50218215910646,Medium
7.848264468447316,4.986949483921769,10.88251169053068,3,9,3.738007347687267,3.8667453516441306,9.79935137519749,45.61162324040396,29.88010438018538,Medium
4.358855861266274,5.991418873011494,7.219019792424881,6,10,3.8857781219466814,4.096481530376218,3.7161667705041226,41.892320020291415,43.76372944038379,Medium
8.130012431656798,5.636036007863562,9.834575937211508,6,11,9.028721706468275,3.8816392279600387,6.192514586246668,36.38143054414257,51.50031163780716,Low
7.571737577324167,9.991947357692892,7.658196880036671,7,11,9.185596864191982,4.651049950592681,7.3060091069068225,45.77129122836338,68.85781161215375,Medium
8.934629131124119,6.603476302497215,4.5163136779830495,2,13,1.133447280263559,1.2080097835687447,3.440132131525278,61.097356696134696,20.224448521158855,Medium
8.009772026904937,8.248351369489226,5.236457606651914,1,16,3.925147524297877,4.421357954259322,9.607249852086687,46.897398006728125,45.78794784266339,Medium
6.792316024024339,7.238473192276391,7.176872360480615,5,8,4.528319744622154,3.6427063824158887,2.9449891203735508,56.02870876133789,42.89791379885895,Medium
5.163552645565952,5.461069467974374,6.875012406946072,5,12,9.841469367741693,1.7020804480105225,4.975959015105394,11.005933142916714,69.42150678287533,Low
6.686465114070963,7.663399153656715,4.845315968583332,3,12,9.497510376265014,3.72952293935051,2.6188597148218977,33.43185574579177,72.98025324567622,Low
5.72421931868605,9.19820666372719,2.980013658841586,2,10,6.6549260332295646,3.047038240550285,8.87488784895625,31.943083216819435,70.65181844401597,Low
6.129214825292916,5.584481214913295,12.0,5,14,1.4122477116713463,2.436164986136806,2.9944109807475554,49.653205170467785,24.367381111596497,Medium
7.8828676066309145,9.618225581462758,5.717700655314388,6,8,2.720953492264114,1.9918326366634576,1.3126728988132694,72.61012605209568,36.26471712382826,High
9.50485675652711,6.300558157044607,5.3485222136347605,4,9,4.907856340833176,2.8566175489789303,1.350463622773547,64.12642762527577,31.50204811908013,Medium
7.592007294734472,7.034032147854319,6.2266689278106035,3,8,9.631320624080084,1.956530580756838,4.7237803782935694,31.39757800230953,67.43258230586498,Low
5.2061754069472235,9.061366246020096,5.514542821377943,3,18,1.8523395035947665,1.3313883358565337,5.704998477591713,38.57064931890289,46.96611758632141,Low
7.666904002330211,6.673127685561024,6.245457815410967,4,16,8.1221711691609,4.38448023367995,1.3747476855172396,41.681024408906275,56.537280880859576,Medium
8.794947229968477,8.075149718671732,8.573894572232838,7,8,2.7207263168363998,3.3713479274247713,1.8357881179133644,77.77898952306651,24.828462373754856,High
6.085325643520926,7.370618342423815,5.750903040627152,7,6,5.5706599680948985,2.454678633553322,1.8771665904405954,51.10743284532223,47.854298315207934,Medium
6.798974249990623,8.258736013407637,3.674579121344477,4,8,7.902737350340228,2.7867199225310193,7.016511563486589,36.710274322358345,65.02250584422224,Low
7.022032292093796,3.2385217889530056,5.676712411042778,4,7,7.232458132323017,4.459309470438754,3.698335184564877,38.65805090335013,42.30011013505473,Low
5.82265253037664,4.340636369583834,5.071196437180179,4,8,7.9817303742926615,2.2793740220234318,6.063153880157895,21.333274422154638,55.182513071675345,Low
7.972420650765788,9.231934012093676,8.847797874493702,7,11,8.322334216368349,2.52069218982002,1.6632637396720786,51.08372068581183,60.10437345991606,Medium
6.818577777088327,10.074362811298101,8.342238129475142,4,6,3.7516818230195614,4.064321643126908,9.029040042526317,59.174597144591715,51.251088155051065,Medium
7.629298665860541,6.179026592936958,6.215050000861598,3,7,4.276275358098169,1.8020904436529248,3.7398994158076286,50.61620566596613,37.84867191762612,Medium
5.66876173329685,7.511943295657732,3.442528290361487,5,4,8.341684069965225,3.63705020934645,8.003806511833275,33.66017754021174,67.44061344774278,Low
6.343812549514884,8.589438505804603,3.5482154731201083,2,5,1.347788006375315,2.737295221837157,8.440327637593043,57.36504790414181,39.70902035311127,Medium
8.083572036741657,9.386435203317408,6.030246523169107,4,12,5.630092278034195,3.000634262387235,9.8911777361132,46.44651299352712,52.505289746512396,Medium
6.440750271862349,3.9446454566583027,6.672645938642562,1,8,9.283641537884007,4.147520622483201,7.669350134791778,19.02239908610372,62.980128530933186,Low
9.590445776850107,6.2279195060432455,5.25075436134789,4,12,8.965035935497761,4.972529425259742,4.985249932830904,47.714209704742686,50.77578281081837,Medium
6.400545721578096,7.33484124030025,5.039660831585532,5,8,8.238735438748591,4.3260476960778815,2.3736503475391637,43.97128889668146,63.14166534578002,Medium
7.337027088627829,9.406280394472098,4.814401533642706,7,18,1.1939395444393723,1.6421758654504166,1.4308500599570562,64.2899152126701,28.495170005717334,Medium
8.398886247809635,12.99686096744299,5.953212079512108,2,10,8.989183704251783,1.8982073409615539,8.976338355220333,43.289207064368306,84.60197981045921,Medium
4.872451400600452,7.5439885463805645,1.23447529585387,2,12,9.204975698704619,2.639721908556333,5.0199705269893,16.858595227507177,80.73413224619206,Low
4.358786782028837,5.1860450757920225,3.7973467424605802,2,9,6.973030545613745,3.8769060796041055,7.749673121398563,18.867551144784585,63.309666315829425,Low
4.711515528144858,8.804536154402596,4.745898309105299,5,7,3.690225084027799,3.037484661280926,5.46697432594701,47.69479850177386,53.48304705423024,Medium
8.893876155140774,10.64199157908142,8.41500638990384,5,9,5.409346342092816,4.60720270102195,8.916980294422011,65.09271541115606,50.723586546107335,Medium
6.172212781161329,8.216028241959002,4.3723727161421415,6,12,7.86357478691092,1.1947019214911339,7.74698808227553,25.493054308658447,63.68399066647557,Low
10.0,6.186702909691414,6.360936283662413,4,12,8.317258109104719,2.0340679152519896,1.7691198341239898,47.93983892075859,45.6869853144489,Medium
6.153628602013917,9.915987882960039,6.453085501861992,3,15,4.0900958693310905,1.8770863697232691,7.769322150774167,39.16576674433969,57.02398495851926,Low
7.276826954795555,9.32709123699687,8.595833011321524,4,6,3.9346041645351333,3.976683790037521,3.4013273386742635,67.31159779482631,47.4309976992311,Medium
9.313164928851814,5.947838311608751,8.5251548139283,2,7,7.625630935624541,2.8590861927571543,7.95750590391528,42.4022326639076,48.043347898469605,Medium
10.0,8.762851235068684,5.8849940624101675,4,9,7.177202937832355,1.060052162810663,9.536635011257058,46.77189143319923,49.57359840853106,Medium
10.0,9.994531135317745,5.049030517621114,6,7,5.6187748785687734,4.093747009715333,9.371189880972755,69.13723822346238,42.779042459854104,Medium
8.812549345889714,10.363780085117787,4.672333794348619,4,13,4.782344168912628,2.4472126244106867,2.1250020921758948,64.88865596579473,48.81231383059459,Medium
8.536093788717194,7.867102049381088,5.517873555068438,3,14,6.914437687588082,2.041841433849125,1.4920501528589256,47.153133880742125,53.11321217701093,Medium
7.888790423801774,7.283841107641362,5.1319332913528,3,11,1.2918998830597743,1.7308707283190121,7.992834759249476,54.61418487706473,26.156192995874584,Medium
8.167541614249956,10.454547644162526,7.107254818716464,3,13,1.6812061822533415,4.784048746902276,7.389655410378689,70.98963922872385,38.538639366349756,High
6.1732214255072,5.57967899403823,6.840619634970409,4,6,6.157780791683545,4.76815211055787,2.58555229318166,47.82161071151493,49.287176900449204,Medium
5.772701674866539,8.87715858184201,7.183602382290031,0,12,2.892508666672252,1.3062115527268667,7.161106000338935,38.03083456726095,54.48020936015355,Low
6.994938313883572,5.259946745271142,8.518567422872337,3,7,7.97305595691536,1.9310694386116802,1.1393907930462146,36.184393362844155,55.33000893873437,Low
6.744723066212607,10.130752544519206,9.725738242800354,3,8,7.9512757714470705,3.5844772883313856,6.680458763582694,42.981796578244605,74.22321762037805,Medium
6.320157926009087,7.483908968777677,6.249326786815113,6,15,7.389658725559487,3.681698633513257,8.490750003110232,29.492805676167126,58.02889043583149,Low
8.044581171185072,10.537166471294938,8.198927542791306,6,8,9.132424170793605,2.670686975377256,6.776551008149939,46.5546559702236,70.41334534942501,Medium
8.432957812855767,8.982825512711054,5.2966796323315695,4,10,2.2675144434039014,3.274039431248857,1.5885677866542292,74.83998735640272,33.0196346018592,High
7.132610329437771,5.55355953987614,8.370013967166031,5,15,3.3331630369141165,3.810522332838644,9.918751335984354,40.406801336810744,29.37130130091671,Medium
9.216295121582892,10.849255464154487,8.123018314351688,6,9,3.2706934534389736,4.802036816273464,4.204823312198979,83.76370617552654,37.767548783942594,High
5.287466328799742,11.102490532855459,8.016831939885982,0,10,8.041498084796718,3.9004376050671237,4.4243037239987855,37.01244065571416,90.0194415937983,Low
6.709510811080423,9.76457298519843,6.1881396823830475,4,16,5.69210192411304,1.4410825238235376,1.7627620357723366,43.760552602196775,60.10090444841148,Medium
5.924766519095792,6.47682426992756,4.663283672018222,3,13,3.2740821108980733,3.8713864566912335,2.5040591349574255,48.358671350925555,41.34549594531101,Medium
4.20019507439041,7.3879720912851825,3.210943124269047,2,10,2.227844276395479,1.2709053141565634,3.440582141638697,38.25128260506011,48.80963510184989,Low
6.875978971235951,8.29085443481152,5.919925584957801,8,13,9.03714701198188,3.010028948030956,8.19282132576981,30.987181614255398,63.01613160374265,Low
6.8173787374250745,6.592579201337133,9.066025084498365,2,6,7.229161420490759,3.1075809636915683,7.225739270374874,35.619638192802164,59.186632273174354,Low
9.270174614863198,11.384693144926409,5.380310197271854,1,8,5.756724924574501,4.113058822824289,6.252839467877136,67.1738030236529,60.90630035027177,Medium
7.946217526832166,8.288652943452073,7.570253170920109,1,10,9.689237807649828,1.046234597620932,8.775038930939552,23.116072009068663,74.49349320065774,Low
5.463719763506193,2.5933039057852856,7.687902801037862,2,17,8.646318546857568,4.4990082684010755,9.980246710117544,2.2151263232402094,57.23439643908201,Low
9.781138849501282,8.67871162551244,5.432627558145654,2,9,2.603092381605779,3.65553891883212,4.462970123943701,75.4930662066529,31.438769070616225,High
8.83155054328803,7.303685206365373,8.632689675039039,4,13,5.573175343776212,1.1247633999287512,4.5210108519224885,46.609901661408934,41.34943583835895,Medium
7.873146555202924,7.850146887763104,1.0,6,10,5.374707864302035,1.6401211037711185,7.624804379795287,45.750518957088076,42.82144654963978,Medium
6.660273851725252,7.2627612684286005,3.55449944252365,6,11,8.59857778776708,1.1580701199074102,6.799139449367637,25.285073342393854,61.68684150959989,Low
5.5608411449147805,9.614092833213375,4.16873540728308,8,16,2.341792642994157,4.063758401805623,1.120541031103576,62.604897877660704,40.67861927998413,Medium
6.4416898358934205,10.239375557106762,4.3605699542652205,8,3,5.066076137110987,1.6836203696346548,6.89884574261054,56.088942566057966,52.5658226503483,Medium
8.63312292955628,8.566106324517307,6.672525902371791,6,14,6.728864980040508,1.1823999346660892,7.476475509668705,41.35527868439777,48.83814229994067,Medium
9.826879458901914,7.321377625723682,6.580075606107804,3,9,9.507291532126379,1.5519509272998415,9.873429328678268,33.83884752479504,58.28578600049623,Low
9.314865292408284,7.917325590381659,6.787981144350016,6,7,9.09338441430666,3.238228015683786,6.2809390238085525,50.013763874946505,55.12600801851632,Medium
6.266725867320589,8.039199233155257,7.192162988264974,5,12,5.804630828595183,2.9819461010639476,7.1597602998469565,38.24752558008892,54.364313472933624,Low
5.320573850066483,6.395139920270326,4.099790861708701,4,17,6.460487115668977,1.9850294119636813,8.09872934747107,16.23717690140014,57.4345931592543,Low
7.211329370366806,9.15785729714247,3.563647866385362,6,13,8.671612088135447,4.7717411229365165,1.8636365851065564,49.284377571025914,66.65361449221935,Medium
4.347340951655722,8.920084647720932,6.792639364015725,5,10,7.699494386917129,4.419235462741249,7.6118695831796295,29.66947691412529,75.14537418428449,Low
7.484751571277172,11.080882479553347,4.739535852707122,3,16,8.914020482117305,2.25784375848759,5.9217914251783,34.66640374720173,79.26670886173409,Low
6.778596120551997,10.510699560576949,2.859049909264059,4,8,9.063375528985919,2.8982877278862316,1.9006802463766355,46.39336317376426,79.09302035686467,Medium
6.300945247197637,6.62865016481974,7.9426885690829625,3,14,8.49327418026152,3.0672927691007876,7.028927587576958,21.5746715308666,65.89962003504137,Low
4.6079453990998065,9.640596749017929,8.790203813004595,2,4,1.0844038890449115,4.0247030996577235,3.110538472189147,65.26270353258387,49.738266583096355,Medium
7.770400159854574,6.098093233811056,9.114321779397319,8,7,3.7984048567390003,2.7117862193631765,5.841080680609085,57.5181085826762,25.399463865003074,Medium
6.200948740507133,9.391864201881699,6.374015442949441,4,9,4.631652887812487,3.185883061298593,3.528641887443243,53.799656480353285,55.709201189582444,Medium
